Date,Dow,France,Germany,S&P 500,Hong Kong,NASDAQ,Korea,Japan,Shanghai,Philadelphia,Taiwan,Future,OpenChange,selfDef,kMeans
2019/7/16,-0.09,0.65,0.35,-0.34,0.23,-0.43,0.45,-0.69,-0.16,-1.07,0.09,-0.24,-24.94,1,1
2019/7/17,-0.42,-0.76,-0.72,-0.65,-0.09,-0.46,-0.91,-0.31,-0.2,0.28,-0.53,-0.15,-6.56,0,0
2019/7/18,0.01,-0.38,-0.92,0.36,-0.46,0.27,-0.31,-1.97,-1.04,1.54,-0.27,0.73,62.71,3,3
2019/7/19,-0.25,0.03,0.26,-0.62,1.07,-0.74,1.35,2.0,0.79,-0.2,0.68,-0.28,37.31,3,3
2019/7/22,0.07,0.26,0.24,0.28,-1.37,0.71,-0.05,-0.23,-1.27,1.98,0.66,0.1,19.33,0,0
2019/7/23,0.65,0.92,1.64,0.68,0.34,0.58,0.39,0.95,0.45,1.23,0.02,0.19,22.48,3,3
2019/7/24,-0.29,-0.22,0.26,0.47,0.2,0.85,-0.91,0.41,0.8,3.1,-0.11,0.15,-43.51,1,1
2019/7/25,-0.47,-0.5,-1.28,-0.53,0.25,-1.0,-0.38,0.22,0.48,-1.72,0.05,-0.46,-43.16,1,1
2019/7/26,0.19,0.57,0.47,0.74,-0.69,1.11,-0.4,-0.45,0.24,-0.02,-0.45,0.06,-19.35,0,1
2019/7/29,0.11,-0.16,-0.02,-0.16,-1.03,-0.44,-1.78,-0.19,-0.12,0.26,-0.06,0.14,24.25,3,3
2019/7/30,-0.09,-1.61,-2.18,-0.26,0.14,-0.24,0.45,0.43,0.39,-0.26,-0.5,-0.32,-6.75,0,0
2019/7/31,-1.23,0.14,0.34,-1.09,-1.31,-1.19,-0.69,-0.86,-0.67,-3.22,-0.07,-1.11,-50.75,1,1
2019/8/1,-1.05,0.7,0.53,-0.9,-0.76,-0.79,-0.36,0.09,-0.81,-1.97,-0.85,-1.05,-90.47,1,2
2019/8/2,-0.37,-3.57,-3.11,-0.73,-2.35,-1.32,-0.95,-2.11,-1.41,-1.56,-1.7,-0.32,-20.17,1,1
2019/8/5,-2.9,-2.19,-1.8,-2.98,-2.85,-3.47,-2.56,-1.74,-1.62,-4.36,-1.19,-2.23,-118.53,2,2
2019/8/6,1.21,-0.13,-0.78,1.3,-0.67,1.39,-1.51,-0.65,-1.56,1.28,-0.27,0.32,28.14,3,3
2019/8/7,-0.09,0.61,0.71,0.08,0.08,0.38,-0.41,-0.33,-0.32,0.72,-0.08,0.24,-2.56,0,0
2019/8/13,1.48,0.99,0.6,1.51,-2.1,1.95,-0.85,-1.11,-0.63,2.95,-1.05,1.14,81.84,3,4
2019/8/14,-3.05,-2.08,-2.19,-2.93,0.08,-3.02,0.65,0.98,0.42,-3.16,0.63,-1.99,-52.98,1,1
2019/8/16,1.2,1.22,1.31,1.44,0.94,1.67,-0.58,0.06,0.28,2.78,0.91,0.05,28.5,3,3
2019/8/19,0.96,1.34,1.32,1.21,2.17,1.35,0.66,0.71,2.1,1.88,0.65,0.17,19.67,0,3
2019/8/20,-0.66,-0.5,-0.55,-0.79,-0.23,-0.68,1.05,0.55,-0.11,-0.54,0.32,-0.28,4.37,0,0
2019/8/21,0.93,1.7,1.3,0.82,0.15,0.9,0.22,-0.28,0.01,0.92,0.03,0.5,34.21,3,3
2019/8/22,0.19,-0.87,-0.47,-0.05,-0.84,-0.36,-0.69,0.05,0.11,-0.03,0.04,-0.1,-3.63,0,0
2019/8/23,-2.37,-1.14,-1.15,-2.59,0.5,-3.0,-0.14,0.4,0.49,-4.36,0.08,-1.31,-84.71,1,2
2019/8/26,1.05,0.45,0.4,1.1,-1.91,1.32,-1.64,-2.17,-1.17,0.86,-1.74,0.67,31.64,3,3
2019/8/27,-0.47,0.67,0.62,-0.32,-0.06,-0.34,0.43,0.96,1.35,-0.33,0.32,0.13,10.37,0,0
2019/8/28,1.0,-0.34,-0.25,0.65,-0.19,0.38,0.86,0.11,-0.29,0.6,0.45,0.18,5.86,0,0
2019/8/29,1.25,1.51,1.18,1.27,0.34,1.48,-0.4,-0.09,-0.1,2.25,0.27,0.79,41.85,3,3
2019/8/30,0.16,0.56,0.85,0.06,0.08,-0.13,1.78,1.19,-0.16,0.61,1.49,0.04,-4.86,0,0
2019/9/3,-1.08,-0.49,-0.36,-0.69,-0.39,-1.11,-0.18,0.02,0.21,-1.77,-0.72,0.11,8.11,0,0
2019/9/4,0.91,1.21,0.96,1.08,3.9,1.3,1.16,0.12,0.93,2.79,0.94,0.66,61.09,3,3
2019/9/5,1.41,1.11,0.85,1.3,-0.03,1.75,0.82,2.12,0.96,3.07,0.93,0.4,26.53,3,3
2019/9/6,0.26,0.19,0.54,0.09,0.66,-0.17,0.22,0.54,0.46,0.14,0.22,0.08,28.04,3,3
2019/9/9,0.14,-0.27,0.28,-0.01,-0.04,-0.19,0.52,0.56,0.84,0.51,0.19,-0.02,-9.19,0,0
2019/9/10,0.28,0.08,0.35,0.03,0.01,-0.04,0.62,0.35,-0.12,0.43,-0.44,0.41,34.07,3,3
2019/9/11,0.85,0.44,0.74,0.72,1.78,1.06,0.84,0.96,-0.41,1.46,0.34,0.4,39.9,3,3
2019/9/17,0.13,0.24,-0.06,0.26,-1.23,0.4,0.01,0.06,-1.74,0.33,-0.22,0.41,12.92,0,0
2019/9/18,0.13,0.09,0.14,0.03,-0.13,-0.11,0.41,-0.18,0.25,0.08,0.51,0.03,18.17,0,0
2019/9/19,-0.19,0.68,0.55,0.0,-1.07,0.07,0.46,0.38,0.46,-0.55,-0.32,0.16,13.4,0,0
2019/9/20,-0.59,0.56,0.08,-0.49,-0.13,-0.8,0.54,0.16,0.24,-1.83,0.32,-0.37,-4.88,0,0
2019/9/24,-0.53,-0.04,-0.29,-0.84,0.22,-1.46,0.45,0.09,0.28,-1.65,-0.01,-0.32,-32.34,1,1
2019/9/25,0.61,-0.79,-0.59,0.62,-1.28,1.05,-1.32,-0.36,-1.0,1.78,-0.41,0.33,35.88,3,3
2019/9/26,-0.3,0.66,0.44,-0.24,0.37,-0.58,0.05,0.13,-0.89,0.03,-0.02,0.43,32.01,3,3
2019/9/27,-0.26,0.36,0.75,-0.53,-0.33,-1.13,-1.19,-0.77,0.11,-2.36,-0.39,-0.23,25.92,3,3
2019/10/8,-1.19,-1.18,-1.05,-1.56,0.28,-1.67,1.21,0.99,0.29,-3.12,0.75,-0.43,-40.38,1,1
2019/10/15,0.89,1.04,1.15,1.0,-0.07,1.24,0.04,1.87,-0.56,2.22,0.41,0.56,54.37,3,3
2019/10/16,-0.08,-0.09,0.32,-0.2,0.61,-0.3,0.71,1.2,-0.41,-1.47,0.46,0.06,-6.69,0,0
2019/10/17,0.09,-0.42,-0.12,0.28,0.69,0.4,-0.23,-0.09,-0.05,0.34,0.22,0.27,3.33,0,0
2019/10/18,-0.95,-0.65,-0.17,-0.39,-0.48,-0.83,-0.83,0.18,-1.32,-1.06,-0.06,-0.15,-13.98,0,0
2019/10/21,0.21,0.21,0.91,0.69,0.02,0.91,0.2,0.25,0.05,1.88,0.04,0.38,37.04,3,3
2019/10/23,0.17,-0.08,0.34,0.28,-0.82,0.19,-0.39,0.34,-0.43,-1.93,-0.28,0.22,27.17,3,3
2019/10/24,-0.11,0.55,0.58,0.19,0.87,0.81,0.24,0.55,-0.02,2.47,0.72,0.23,16.5,0,0
2019/10/25,0.57,0.67,0.17,0.41,-0.49,0.7,0.11,0.22,0.48,2.05,-0.21,0.38,25.87,3,3
2019/10/28,0.49,0.15,0.37,0.56,0.84,1.01,0.27,0.3,0.85,1.75,0.17,0.29,32.37,3,3
2019/10/29,-0.07,0.17,-0.02,-0.08,-0.39,-0.59,-0.04,0.47,-0.87,-0.9,0.17,-0.04,3.1,0,0
2019/10/30,0.43,0.45,-0.23,0.33,-0.44,0.33,-0.59,-0.57,-0.5,-0.06,0.41,0.22,13.4,0,0
2019/10/31,-0.52,-0.62,-0.34,-0.3,0.9,-0.14,0.15,0.37,-0.35,-0.62,-0.19,-0.24,14.99,0,0
2019/11/1,1.11,0.56,0.73,0.97,0.72,1.13,0.8,-0.33,0.99,2.34,0.36,0.31,52.19,3,3
2019/11/5,0.11,0.39,0.09,-0.12,0.49,0.02,0.58,1.76,0.54,0.19,0.75,0.03,1.05,0,0
2019/11/6,0.0,0.34,0.24,0.07,0.02,-0.29,0.07,0.22,-0.43,-0.84,0.08,-0.07,-10.16,0,0
2019/11/7,0.66,0.41,0.83,0.27,0.57,0.28,0.01,0.11,0.0,0.7,-0.4,0.46,14.33,0,0
2019/11/8,0.02,-0.02,-0.46,0.26,-0.7,0.48,-0.33,0.26,-0.49,0.53,-0.23,0.13,-9.21,0,0
2019/11/11,0.04,0.07,-0.23,-0.2,-2.62,-0.13,-0.61,-0.26,-1.83,-0.53,-1.31,0.38,36.05,3,3
2019/11/12,0.0,0.44,0.65,0.16,0.52,0.26,0.79,0.81,0.17,0.28,0.81,-0.37,-37.13,1,1
2019/11/13,0.33,-0.21,-0.4,0.07,-1.82,-0.05,-0.86,-0.85,-0.33,0.03,-0.46,0.26,20.91,3,3
2019/11/14,-0.01,-0.1,-0.38,0.08,-0.93,-0.04,0.79,-0.76,0.16,-0.3,-0.15,0.08,35.04,3,3
2019/11/15,0.8,0.65,0.47,0.77,0.01,0.73,1.07,0.7,-0.64,0.89,0.66,0.08,18.2,0,0
2019/11/18,0.11,-0.16,-0.26,0.05,1.35,0.11,-0.07,0.49,0.62,-0.24,0.64,0.11,8.7,0,0
2019/11/19,-0.36,-0.35,0.11,-0.06,1.55,0.24,-0.34,-0.53,0.85,-0.48,0.49,-0.15,-10.67,0,0
2019/11/20,-0.4,-0.25,-0.48,-0.38,-0.75,-0.51,-1.3,-0.62,-0.78,-1.18,-0.22,-0.3,-57.36,1,1
2019/11/21,-0.2,-0.22,-0.16,-0.16,-1.57,-0.24,-1.35,-0.48,-0.25,-1.13,-0.63,-0.03,-1.52,0,0
2019/11/22,0.39,0.2,0.2,0.22,0.48,0.16,0.26,0.32,-0.63,0.0,0.07,0.03,24.01,3,3
2019/11/25,0.68,0.54,0.63,0.75,1.5,1.32,1.02,0.78,0.72,2.43,-0.05,0.42,46.79,3,3
2019/11/26,0.2,0.08,-0.08,0.22,-0.29,0.18,-0.1,0.35,0.03,-0.5,0.13,0.08,13.99,0,0
2019/11/27,0.15,-0.05,0.38,0.42,0.15,0.66,0.31,0.28,-0.13,0.73,0.61,0.25,-0.2,0,0
2019/11/29,-0.4,-0.13,-0.07,-0.4,-2.03,-0.46,-1.45,-0.49,-0.61,-1.1,-1.1,0.13,-5.76,0,0
2019/12/2,-0.96,-2.01,-2.05,-0.86,0.37,-1.12,0.19,1.01,0.13,-1.46,0.12,-0.52,-29.51,1,1
2019/12/3,-1.01,-1.03,0.19,-0.66,-0.2,-0.55,-0.38,-0.64,0.31,-1.54,0.25,-0.36,-19.76,0,1
2019/12/4,0.53,1.27,1.16,0.63,-1.25,0.54,-0.73,-1.05,-0.23,1.55,-0.18,0.37,36.28,3,3
2019/12/5,0.1,0.03,-0.65,0.15,0.59,0.05,-0.39,0.71,0.74,0.37,0.73,0.28,45.15,3,3
2019/12/6,1.22,1.21,0.86,0.91,1.07,1.0,1.02,0.23,0.43,1.56,0.13,0.57,25.83,3,3
2019/12/9,-0.38,-0.59,-0.46,-0.32,-0.01,-0.4,0.33,0.33,0.08,-0.54,0.44,-0.27,-12.99,0,0
2019/12/10,-0.1,0.18,-0.27,-0.11,-0.22,-0.07,0.45,-0.09,0.1,0.35,-0.28,-0.08,7.23,0,0
2019/12/11,0.11,0.22,0.58,0.29,0.79,0.44,0.36,-0.08,0.24,2.23,0.63,0.51,66.21,3,3
2019/12/12,0.79,0.4,0.57,0.86,1.31,0.73,1.51,0.14,-0.3,2.71,1.16,0.77,101.48,4,4
2019/12/13,0.01,0.59,0.46,0.01,2.57,0.2,1.54,2.55,1.78,-0.6,0.77,-0.37,-12.12,0,0
2019/12/16,0.36,1.23,0.94,0.71,-0.65,0.91,-0.1,-0.29,0.56,0.96,0.1,0.21,-0.15,0,0
2019/12/17,0.11,-0.39,-0.89,0.03,1.22,0.1,1.27,0.47,1.27,0.47,1.32,-0.17,-35.91,1,1
2019/12/18,-0.1,-0.15,-0.49,-0.04,0.15,0.05,-0.04,-0.55,-0.18,-0.09,0.21,0.02,-39.47,1,1
2019/12/19,0.49,0.21,-0.08,0.45,-0.3,0.67,0.08,-0.29,0.0,0.81,-0.85,0.34,-17.34,0,1
2019/12/20,0.28,0.82,0.81,0.49,0.25,0.42,0.35,-0.2,-0.4,1.03,-0.5,0.3,10.06,0,0
2019/12/23,0.34,0.13,-0.13,0.09,0.13,0.23,-0.02,0.02,-1.4,0.18,0.53,0.04,1.56,0,0
2019/12/27,0.08,0.13,0.27,0.0,1.3,-0.17,0.29,-0.36,-0.08,-0.32,0.75,-0.12,3.22,0,0
2019/12/30,-0.64,-0.91,-0.66,-0.58,0.33,-0.67,-0.3,-0.76,1.16,-0.76,-0.32,-0.38,-34.18,1,1
2020/1/6,0.24,-0.51,-0.7,0.35,-0.79,0.56,-0.98,-1.91,-0.01,-1.04,-1.3,0.23,8.61,0,0
2020/1/7,-0.42,-0.02,0.76,-0.28,0.34,-0.03,0.95,1.6,0.69,1.78,-0.61,0.31,-61.56,1,1
2020/1/8,0.56,0.31,0.71,0.49,-0.83,0.67,-1.11,-1.57,-1.22,0.02,-0.53,0.93,72.36,3,4
2020/1/9,0.74,0.19,1.31,0.67,1.68,0.81,1.63,2.31,0.91,0.6,1.3,0.1,38.64,3,3
2020/1/10,-0.46,-0.09,-0.09,-0.29,0.27,-0.27,0.91,0.47,-0.08,-0.66,0.45,0.02,44.96,3,3
2020/1/14,0.11,0.08,0.04,-0.15,-0.24,-0.24,0.43,0.73,-0.28,0.2,0.55,-0.05,-9.89,0,0
2020/1/15,0.31,-0.14,-0.18,0.19,-0.39,0.08,-0.35,-0.45,-0.54,-1.19,-0.72,-0.15,-85.8,1,2
2020/1/16,0.92,0.11,-0.02,0.84,0.38,1.06,0.77,0.07,-0.52,1.7,-0.21,0.37,13.79,0,0
2020/1/17,0.17,1.02,0.72,0.39,0.6,0.34,0.11,0.45,0.05,0.67,0.19,0.29,17.27,0,0
2020/2/3,0.51,0.45,0.49,0.73,0.17,1.34,-0.01,-1.01,-7.72,1.24,-1.22,0.26,44.54,3,3
2020/2/4,1.44,1.76,1.81,1.5,1.21,2.1,1.84,0.49,1.34,3.12,1.77,0.76,45.63,3,3
2020/2/5,1.68,0.85,1.48,1.13,0.42,0.43,0.36,1.02,1.25,2.19,0.15,0.8,31.49,3,3
2020/2/6,0.3,0.88,0.72,0.33,2.64,0.67,2.88,2.38,1.72,0.01,1.52,-0.4,-36.97,1,1
2020/2/7,-0.94,-0.14,-0.45,-0.54,-0.33,-0.54,-0.72,-0.19,0.33,-2.37,-1.16,-0.81,-98.09,1,2
2020/2/10,0.6,-0.23,-0.15,0.73,-0.59,1.13,-0.49,-0.6,0.51,1.53,-0.33,0.26,40.18,3,3
2020/2/12,0.94,0.83,0.89,0.65,0.87,0.9,0.69,0.74,0.87,1.44,0.94,0.58,39.31,3,3
2020/2/13,-0.43,-0.19,-0.03,-0.16,-0.34,-0.14,-0.24,-0.14,-0.71,0.08,0.15,-0.01,14.74,0,0
2020/2/14,-0.09,-0.39,-0.01,0.18,0.31,0.2,0.48,-0.59,0.38,-0.19,0.2,-0.41,-45.4,1,1
2020/2/18,-0.56,-0.48,-0.75,-0.29,-1.54,0.02,-1.48,-1.4,0.05,-1.4,-0.97,-0.01,6.39,0,0
2020/2/19,0.4,0.9,0.79,0.47,0.46,0.87,0.07,0.89,-0.32,2.61,0.94,0.27,26.94,3,3
2020/2/20,-0.44,-0.8,-0.91,-0.38,-0.17,-0.67,-0.67,0.34,1.84,-1.53,-0.29,-0.41,-3.93,0,0
2020/2/21,-0.78,-0.54,-0.62,-1.05,-1.09,-1.79,-1.49,-0.39,0.31,-2.99,-0.33,-0.51,-71.07,1,1
2020/2/25,-3.15,-1.94,-1.88,-3.03,0.27,-2.77,1.18,-3.34,-0.6,-3.06,0.05,-1.72,-106.61,2,2
2020/2/26,-0.46,0.09,-0.12,-0.38,-0.73,0.17,-1.28,-0.79,-0.83,0.22,-0.92,-0.12,3.34,0,0
2020/3/2,5.09,0.44,-0.27,4.6,0.62,4.49,0.78,0.95,3.15,3.51,-1.08,1.09,109.4,4,4
2020/3/3,-2.94,1.12,1.08,-2.81,-0.03,-2.99,0.58,-1.22,0.74,-3.41,1.41,-0.58,40.53,3,3
2020/3/4,4.53,1.33,1.19,4.22,-0.24,3.85,2.24,0.08,0.63,4.94,0.57,0.79,62.3,3,3
2020/3/5,-3.58,-1.9,-1.51,-3.39,2.08,-3.1,1.26,1.09,1.99,-3.1,1.08,-0.84,-43.46,1,1
2020/3/6,-0.98,-4.14,-3.37,-1.71,-2.32,-1.86,-2.16,-2.72,-1.21,-1.97,-1.68,-0.39,-100.05,2,2
2020/3/9,-7.79,-8.39,-7.94,-7.6,-4.23,-7.29,-4.19,-5.07,-3.01,-8.34,-3.04,-1.98,-70.02,1,1
2020/3/10,4.89,-1.51,-1.41,4.94,1.41,4.95,0.42,0.85,1.82,6.31,0.24,0.58,19.28,0,0
2020/3/11,-5.86,-0.57,-0.35,-4.89,-0.63,-4.7,-2.78,-2.27,-0.94,-5.67,-1.0,-0.55,-48.36,1,1
2020/3/12,-9.99,-12.28,-12.24,-9.51,-3.66,-9.43,-3.87,-4.41,-1.52,-10.91,-4.33,-5.21,-331.29,2,2
2020/3/13,9.36,1.83,0.77,9.29,-1.14,9.35,-3.43,-6.08,-1.23,10.93,-2.82,1.58,-59.45,1,1
2020/3/16,-12.93,-5.75,-5.31,-11.98,-4.03,-12.32,-3.19,-2.46,-3.4,-15.9,-4.06,-4.79,-179.13,2,2
2020/3/17,5.2,2.84,2.25,6.0,0.87,6.23,-2.47,0.06,-0.34,9.84,-2.86,1.06,14.35,0,0
2020/3/18,-6.3,-5.94,-5.56,-5.18,-4.18,-4.7,-4.86,-1.68,-1.83,-9.79,-2.34,-2.14,-133.39,2,2
2020/3/19,0.95,2.68,2.0,0.47,-2.61,2.3,-8.39,-1.04,-0.98,4.23,-5.83,1.81,135.52,4,4
2020/3/23,-3.04,-3.32,-2.1,-2.93,-4.86,-0.27,-5.34,2.02,-3.11,3.36,-3.73,1.66,193.75,4,4
2020/3/24,11.37,8.39,10.98,9.38,4.46,8.12,8.6,7.13,2.34,11.15,4.45,2.72,140.81,4,4
2020/3/25,2.39,4.47,1.79,1.15,3.81,-0.45,5.89,8.04,2.17,-1.29,3.87,0.91,22.39,3,3
2020/3/26,6.38,2.51,1.28,6.24,-0.74,5.6,-1.09,-4.51,-0.6,6.79,0.95,2.58,71.54,3,4
2020/3/27,-4.06,-4.23,-3.68,-3.37,0.56,-3.79,1.87,3.88,0.26,-5.33,-0.38,-1.81,-127.7,2,2
2020/3/30,3.19,0.62,1.9,3.35,-1.32,3.62,-0.04,-1.57,-0.9,3.8,-0.72,0.92,60.19,3,3
2020/3/31,-1.84,0.4,1.22,-1.6,1.85,-0.95,2.19,-0.88,0.11,-2.25,0.82,-0.21,18.14,0,0
2020/4/7,-0.12,2.12,2.79,-0.16,2.12,-0.33,1.77,2.01,2.05,-0.47,1.81,-0.04,14.25,0,0
2020/4/8,3.44,0.1,-0.23,3.41,-1.17,2.58,-0.9,2.13,-0.19,3.44,1.41,0.14,35.79,3,3
2020/4/9,1.22,1.44,2.24,1.45,1.38,0.77,1.61,-0.04,0.37,-2.33,-0.18,-0.57,-14.0,0,0
2020/4/14,2.39,0.38,1.25,3.06,0.56,3.95,1.72,3.13,1.59,4.44,2.31,0.44,33.83,3,3
2020/4/16,0.14,-0.08,0.21,0.58,-0.58,1.66,0.0,-1.33,0.31,2.61,-0.69,1.28,179.07,4,4
2020/4/17,2.99,3.42,3.15,2.68,1.56,1.38,3.09,3.15,0.66,0.87,2.14,-0.36,15.41,0,0
2020/4/20,-2.44,0.65,0.47,-1.79,-0.21,-1.03,-0.84,-1.15,0.5,-2.23,-0.1,-0.76,-41.91,1,1
2020/4/21,-2.67,-3.77,-3.99,-3.07,-2.2,-3.48,-1.0,-1.97,-0.9,-4.73,-2.82,-0.66,-32.31,1,1
2020/4/22,1.99,1.25,1.61,2.29,0.42,2.81,0.89,-0.74,0.6,5.88,0.19,0.54,62.39,3,3
2020/4/23,0.17,0.89,0.95,-0.05,0.35,-0.01,0.98,1.52,-0.19,-1.04,0.57,-0.04,1.46,0,0
2020/4/24,1.11,-1.3,-1.69,1.39,-0.61,1.65,-1.34,-0.86,-1.06,2.28,-0.18,0.83,60.13,3,3
2020/4/27,1.51,2.55,3.13,1.47,1.88,1.11,1.79,2.71,0.25,1.32,2.13,0.46,12.98,0,0
2020/4/28,-0.13,1.43,1.27,-0.52,1.22,-1.4,0.59,-0.06,-0.19,-0.69,0.46,0.18,40.34,3,3
2020/5/7,0.89,1.54,1.44,1.15,-0.65,1.41,-0.01,0.28,-0.23,1.01,0.63,0.2,40.3,3,3
2020/5/8,1.91,1.07,1.35,1.69,1.04,1.58,0.89,2.56,0.83,2.94,0.54,0.54,40.76,3,3
2020/5/11,-0.45,-1.31,-0.73,0.01,1.53,0.78,-0.54,1.05,-0.02,-0.07,1.03,-0.49,-38.75,1,1
2020/5/12,-1.89,-0.39,-0.05,-2.05,-1.45,-2.06,-0.68,-0.12,-0.11,-2.77,-1.21,-0.92,-18.46,0,1
2020/5/13,-2.17,-2.85,-2.56,-1.75,-0.27,-1.55,0.95,-0.49,0.22,-1.95,0.54,-0.72,-44.1,1,1
2020/5/14,1.62,-1.65,-1.95,1.15,-1.45,0.91,-0.8,-1.74,-0.96,2.81,-1.44,0.94,52.28,3,3
2020/5/15,0.25,0.11,1.24,0.39,-0.14,0.79,0.12,0.62,-0.07,-2.19,0.32,-0.75,-61.71,1,1
2020/5/18,3.85,5.16,5.67,3.15,0.58,2.44,0.51,0.48,0.24,4.8,-0.69,1.62,72.24,3,4
2020/5/19,-1.59,-0.89,0.15,-1.05,1.89,-0.54,2.25,1.49,0.81,-0.39,1.12,-0.01,32.32,3,3
2020/5/20,1.52,0.87,1.34,1.67,0.05,2.08,0.46,0.79,-0.51,3.67,0.44,0.64,25.41,3,3
2020/5/21,-0.41,-1.15,-1.41,-0.78,-0.49,-0.97,0.44,-0.21,-0.55,-2.71,0.92,-0.48,-30.76,1,1
2020/5/22,-0.04,-0.02,0.07,0.24,-5.56,0.43,-1.41,-0.8,-1.89,0.63,-1.79,0.35,1.79,0,0
2020/5/26,2.17,1.46,1.0,1.23,1.88,0.17,1.76,2.55,1.01,1.01,1.16,-0.14,26.72,3,3
2020/5/27,2.21,1.79,1.33,1.48,-0.36,0.77,0.07,0.7,-0.34,1.47,0.16,0.47,25.96,3,3
2020/5/28,-0.58,1.76,1.06,-0.21,-0.72,-0.46,-0.13,2.32,0.33,-2.31,-0.64,-0.1,-23.03,1,1
2020/5/29,-0.07,-1.59,-1.65,0.48,-0.74,1.29,0.05,-0.18,0.22,2.65,-0.02,0.35,29.24,3,3
2020/6/2,1.05,2.02,3.75,0.82,1.11,0.59,1.07,1.19,0.2,2.18,0.44,0.95,54.59,3,3
2020/6/3,2.05,3.36,3.88,1.36,1.37,0.78,2.87,1.29,0.07,2.87,1.73,1.32,53.78,3,3
2020/6/4,0.05,-0.21,-0.45,-0.34,0.17,-0.69,0.19,0.36,-0.14,0.83,0.65,0.24,24.78,3,3
2020/6/5,3.15,3.71,3.36,2.62,1.66,2.06,1.43,0.74,0.4,2.57,0.76,1.07,59.6,3,3
2020/6/8,1.7,-0.43,-0.22,1.2,0.03,1.13,0.11,1.37,0.24,-0.26,1.14,0.48,-9.71,0,0
2020/6/9,-1.09,-1.55,-1.57,-0.78,1.13,0.29,0.21,-0.38,0.62,-0.03,0.23,0.02,-1.12,0,0
2020/6/10,-1.04,-0.82,-0.7,-0.53,-0.03,0.67,0.31,0.15,-0.42,0.33,0.71,0.05,18.33,0,0
2020/6/11,-6.9,-4.71,-4.47,-5.89,-2.27,-5.27,-0.86,-2.82,-0.78,-6.39,-1.57,-1.55,-129.23,2,2
2020/6/12,1.9,0.49,-0.18,1.31,-0.73,1.01,-2.04,-0.75,-0.04,1.45,-0.92,0.31,6.34,0,0
2020/6/15,0.62,-0.49,-0.32,0.83,-2.16,1.43,-4.76,-3.47,-1.02,1.43,-1.08,1.38,74.41,3,4
2020/6/16,2.04,2.84,3.39,1.9,2.39,1.75,5.28,4.88,1.44,1.8,1.82,-0.2,13.86,0,0
2020/6/17,-0.65,0.88,0.54,-0.36,0.56,0.15,0.14,-0.56,0.14,0.94,0.2,0.4,-0.39,0,0
2020/6/18,-0.15,-0.75,-0.81,0.06,-0.07,0.33,-0.35,-0.45,0.12,-0.2,0.12,0.27,8.94,0,0
2020/6/19,-0.8,0.42,0.4,-0.56,0.73,0.03,0.37,0.55,0.96,-0.67,0.01,-0.51,4.05,0,0
2020/6/22,0.59,-0.62,-0.55,0.65,-0.54,1.11,-0.68,-0.18,-0.08,0.84,0.2,0.44,45.49,3,3
2020/6/23,0.5,1.39,2.13,0.43,1.62,0.74,0.21,0.5,0.18,0.22,0.34,0.45,35.5,3,3
2020/6/29,2.32,0.73,1.18,1.47,-1.01,1.2,-1.93,-2.3,-0.61,1.14,-1.01,0.75,-9.32,0,0
2020/6/30,0.85,-0.19,0.64,1.54,0.52,1.87,0.71,1.33,0.78,2.7,0.68,0.09,1.4,0,0
2020/7/2,0.36,2.49,2.84,0.45,2.85,0.52,1.36,0.11,2.13,1.35,0.87,0.76,52.76,3,3
2020/7/6,1.78,1.49,1.64,1.59,3.81,2.21,1.65,1.83,5.71,2.67,1.74,0.55,60.09,3,3
2020/7/7,-1.51,-0.74,-0.92,-1.08,-1.38,-0.86,-1.09,-0.44,0.37,-1.32,-0.2,-0.29,-6.84,0,0
2020/7/8,0.68,-1.24,-0.97,0.78,0.59,1.44,-0.24,-0.78,1.74,1.48,0.64,0.63,52.71,3,3
2020/7/9,-1.39,-1.21,-0.04,-0.56,0.31,0.53,0.42,0.4,1.39,1.32,0.18,0.32,57.75,3,3
2020/7/10,1.44,1.01,1.15,1.05,-1.84,0.66,-0.81,-1.06,-1.95,-0.33,-0.98,0.8,35.93,3,3
2020/7/13,0.04,1.73,1.32,-0.94,0.17,-2.13,1.67,2.22,1.77,-1.72,1.14,-0.46,-8.67,0,0
2020/7/14,2.13,-0.96,-0.8,1.34,-1.14,0.94,-0.11,-0.87,-0.83,1.75,-0.02,0.61,24.98,3,3
2020/7/15,0.85,2.03,1.84,0.91,0.01,0.59,0.84,1.59,-1.56,-0.27,-0.05,0.12,-29.81,1,1
2020/7/16,-0.5,-0.46,-0.43,-0.34,-2.0,-0.73,-0.82,-0.76,-4.5,-0.4,-0.37,0.16,37.98,3,3
2020/7/17,-0.23,-0.31,0.35,0.28,0.47,0.28,0.8,-0.32,0.13,0.64,0.2,0.08,23.69,3,3
2020/7/20,0.03,0.47,0.99,0.84,-0.12,2.51,-0.14,0.09,3.11,2.0,-0.06,0.61,67.78,3,3
2020/7/21,0.6,0.22,0.96,0.17,2.31,-0.81,1.39,0.73,0.2,-0.66,1.83,-0.15,-7.79,0,0
2020/7/22,0.62,-1.32,-0.51,0.57,-2.25,0.24,-0.01,-0.58,0.37,0.42,0.61,-0.04,-50.25,1,1
2020/7/27,0.43,-0.34,0.0,0.74,-0.41,1.67,0.79,-0.16,0.26,3.23,2.31,2.44,363.42,4,4
2020/7/28,-0.77,-0.22,-0.03,-0.65,0.69,-1.27,1.76,-0.26,0.71,-2.1,-0.01,-0.51,-55.99,1,1
